Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.354646184903242	4.02073990592239e-48
NR5A1	WT1pKTS	0.354646184903242	4.02073990592349e-48
DKK1	DMRT1	0.2662597299228	4.25674443155677e-27
DMRT1	DKK1	0.266259729922799	4.25674443155729e-27
SRY	DKK1	0.231214000703944	1.17910021033133e-20
DKK1	SRY	0.231214000703944	1.17910021033139e-20
CTNNB1	RSPO1	0.224474178524938	1.57124181233089e-19
RSPO1	CTNNB1	0.224474178524938	1.57124181233097e-19
NR0B1	WNT4	0.215045440140662	5.12115143709878e-18
WNT4	NR0B1	0.215045440140662	5.12115143709912e-18
WNT4	CTNNB1	0.190130161140749	2.37673989266618e-14
CTNNB1	WNT4	0.190130161140749	2.37673989266647e-14
CBX2	NR5A1	0.18899348566051	3.40378208750768e-14
NR5A1	CBX2	0.18899348566051	3.4037820875077e-14
UGR	CBX2	0.186983655196677	6.38819053218476e-14
CBX2	UGR	0.186983655196677	6.38819053218488e-14
DMRT1	SRY	0.183059175240184	2.14049635326285e-13
SRY	DMRT1	0.183059175240184	2.14049635326288e-13
NR0B1	SRY	0.159462845440478	1.76633303856587e-10
SRY	NR0B1	0.159462845440478	1.76633303856599e-10
RSPO1	WNT4	0.143758545671938	9.18892157399405e-09
WNT4	RSPO1	0.143758545671937	9.18892157399424e-09
GATA4	WT1mKTS	0.129004779896875	2.60231403541405e-07
WT1mKTS	GATA4	0.129004779896875	2.60231403541405e-07
DHH	AMH	0.126872472642002	4.09782353576873e-07
AMH	DHH	0.126872472642002	4.0978235357688e-07
DHH	FGF9	0.125738055886391	5.2019721210585e-07
FGF9	DHH	0.125738055886391	5.20197212105856e-07
SOX9	DKK1	0.122297206678518	1.05915713838114e-06
DKK1	SOX9	0.122297206678518	1.05915713838119e-06
WT1pKTS	WT1mKTS	0.122175093633135	1.08584507150611e-06
WT1mKTS	WT1pKTS	0.122175093633135	1.08584507150613e-06
PGD2	AMH	0.121774582748137	1.17799081925253e-06
AMH	PGD2	0.121774582748137	1.17799081925253e-06
WT1pKTS	SRY	0.11441179743108	5.0309980630907e-06
SRY	WT1pKTS	0.11441179743108	5.03099806309091e-06
WT1pKTS	UGR	0.113897142093231	5.55044848112266e-06
UGR	WT1pKTS	0.113897142093231	5.55044848112274e-06
FGF9	PGD2	0.0952425855700257	0.00014761568926331
PGD2	FGF9	0.0952425855700257	0.000147615689263311
PGD2	DHH	0.0923996164762402	0.000232074394646957
DHH	PGD2	0.0923996164762401	0.000232074394646959
CTNNB1	NR0B1	0.0904945662272032	0.000312085799431035
NR0B1	CTNNB1	0.0904945662272031	0.00031208579943104
SOX9	DMRT1	0.0896233169196262	0.000356699733873624
DMRT1	SOX9	0.0896233169196262	0.000356699733873626
SOX9	NR5A1	0.0853967065119006	0.000670898499304887
NR5A1	SOX9	0.0853967065119005	0.000670898499304895
WT1pKTS	GATA4	0.0850835704347621	0.000702282823178896
GATA4	WT1pKTS	0.085083570434762	0.000702282823178901
DMRT1	WT1pKTS	0.082421015876607	0.0010297323957865
WT1pKTS	DMRT1	0.0824210158766069	0.00102973239578651
SOX9	PGD2	0.0774773184799517	0.0020369763830121
PGD2	SOX9	0.0774773184799517	0.00203697638301211
SOX9	DHH	0.0755123216621678	0.00264427635712431
DHH	SOX9	0.0755123216621678	0.00264427635712431
FOXL2	CTNNB1	0.0750783731940466	0.00279894162304495
CTNNB1	FOXL2	0.0750783731940465	0.00279894162304499
AMH	FGF9	0.0728955276646569	0.00370954796858892
FGF9	AMH	0.0728955276646568	0.00370954796858894
CBX2	WT1pKTS	0.0621967798592362	0.0133213494125651
WT1pKTS	CBX2	0.0621967798592359	0.0133213494125655
FOXL2	UGR	0.0526806310768329	0.036099903161182
UGR	FOXL2	0.0526806310768329	0.036099903161182
NR0B1	FOXL2	0.0437542124049016	0.0818056190116109
FOXL2	NR0B1	0.0437542124049016	0.0818056190116111
GATA4	CBX2	0.040794363436713	0.104701498768764
CBX2	GATA4	0.040794363436713	0.104701498768764
FOXL2	WT1mKTS	0.0398743080129259	0.112772457884749
WT1mKTS	FOXL2	0.0398743080129257	0.112772457884751
NR5A1	UGR	0.0391151578377451	0.119794166011446
