Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.358033873897551	4.47498669416243e-49
WT1pKTS	NR5A1	0.358033873897551	4.4749866941634e-49
DMRT1	DKK1	0.277123477422984	2.65325977856216e-29
DKK1	DMRT1	0.277123477422984	2.65325977856244e-29
NR0B1	WNT4	0.229092776028119	2.68797669483962e-20
WNT4	NR0B1	0.229092776028119	2.6879766948397e-20
CTNNB1	RSPO1	0.220659951013999	6.55803810905735e-19
RSPO1	CTNNB1	0.220659951013999	6.55803810905768e-19
SRY	DKK1	0.207134621408569	8.41954421508969e-17
DKK1	SRY	0.207134621408569	8.41954421508974e-17
CBX2	UGR	0.204824642236417	1.86723365968583e-16
UGR	CBX2	0.204824642236417	1.86723365968592e-16
CTNNB1	WNT4	0.196955688318791	2.62292283201233e-15
WNT4	CTNNB1	0.196955688318791	2.62292283201249e-15
CBX2	NR5A1	0.190935647576735	1.84017247223521e-14
NR5A1	CBX2	0.190935647576735	1.84017247223523e-14
SRY	DMRT1	0.164821704047377	4.1746850143641e-11
DMRT1	SRY	0.164821704047376	4.17468501436433e-11
NR0B1	SRY	0.162224434460307	8.45000964051322e-11
SRY	NR0B1	0.162224434460307	8.45000964051322e-11
GATA4	WT1mKTS	0.142183167303239	1.33557361491512e-08
WT1mKTS	GATA4	0.142183167303239	1.33557361491514e-08
WNT4	RSPO1	0.127195357315133	3.82734384638813e-07
RSPO1	WNT4	0.127195357315133	3.82734384638824e-07
PGD2	AMH	0.1209953235283	1.37926838029307e-06
AMH	PGD2	0.1209953235283	1.37926838029308e-06
SRY	WT1pKTS	0.119633766269322	1.81274396586852e-06
WT1pKTS	SRY	0.119633766269322	1.81274396586857e-06
WT1pKTS	UGR	0.113849163274945	5.60140631746751e-06
UGR	WT1pKTS	0.113849163274945	5.60140631746756e-06
WT1mKTS	WT1pKTS	0.112639963598203	7.04376114479052e-06
WT1pKTS	WT1mKTS	0.112639963598203	7.04376114479055e-06
DHH	AMH	0.112551224493434	7.16254878936807e-06
AMH	DHH	0.112551224493434	7.16254878936819e-06
DHH	FGF9	0.10916548730874	1.34321706889027e-05
FGF9	DHH	0.109165487308739	1.34321706889027e-05
SOX9	DKK1	0.108940044259575	1.39975125313625e-05
DKK1	SOX9	0.108940044259575	1.39975125313627e-05
WT1pKTS	GATA4	0.0998601683274862	6.89318272080616e-05
GATA4	WT1pKTS	0.0998601683274861	6.89318272080623e-05
SOX9	DMRT1	0.0989769597352876	7.99440219814573e-05
DMRT1	SOX9	0.0989769597352874	7.99440219814603e-05
FGF9	AMH	0.0845580548610476	0.000758033126754489
AMH	FGF9	0.0845580548610475	0.000758033126754495
SOX9	DHH	0.0799608807360372	0.00145262900496607
DHH	SOX9	0.0799608807360371	0.00145262900496609
PGD2	DHH	0.0796295423020014	0.00152046730382248
DHH	PGD2	0.0796295423020014	0.00152046730382249
DMRT1	WT1pKTS	0.0782883542247928	0.00182591211304929
WT1pKTS	DMRT1	0.0782883542247928	0.0018259121130493
CTNNB1	NR0B1	0.0733585636074092	0.00349647463280776
NR0B1	CTNNB1	0.0733585636074091	0.00349647463280782
PGD2	FGF9	0.072070382646767	0.00411868635471938
FGF9	PGD2	0.072070382646767	0.00411868635471938
SOX9	NR5A1	0.0705509312915403	0.00498057247719489
NR5A1	SOX9	0.0705509312915401	0.00498057247719503
CTNNB1	FOXL2	0.0663566326610614	0.00826733295983218
FOXL2	CTNNB1	0.0663566326610612	0.00826733295983233
PGD2	SOX9	0.0659645825454234	0.0086568865157958
SOX9	PGD2	0.0659645825454233	0.00865688651579589
WT1pKTS	CBX2	0.0652964181580606	0.0093586911795238
CBX2	WT1pKTS	0.0652964181580605	0.00935869117952391
UGR	FOXL2	0.0623332480364083	0.0131197529040884
FOXL2	UGR	0.0623332480364083	0.0131197529040885
FOXL2	RSPO1	0.0545906174293533	0.0298634232027359
RSPO1	FOXL2	0.0545906174293531	0.0298634232027363
NR0B1	FOXL2	0.0335738975075924	0.181835899104824
FOXL2	NR0B1	0.0335738975075923	0.181835899104826
GATA4	CBX2	0.0325949809687001	0.194915445804103
CBX2	GATA4	0.0325949809687	0.194915445804103
