Gene1	Gene2	EdgeWeight
FOXL2	WT1pKTS	0.3375087441400808
DMRT1	DKK1	0.3138573231382588
DKK1	DMRT1	0.3089071098625579
WT1pKTS	FOXL2	0.2748622786067805
RSPO1	CTNNB1	0.255855547051275
CBX2	UGR	0.2529473032517385
CTNNB1	RSPO1	0.2519395806963777
UGR	CBX2	0.223687132876985
PGD2	DHH	0.2177913187242692
DHH	PGD2	0.2157568489551188
PGD2	FGF9	0.2080290446849813
FOXL2	NR5A1	0.2032220523783655
WNT4	NR0B1	0.1901027476538829
NR5A1	RSPO1	0.1900932327583243
FGF9	PGD2	0.1867560373294179
DHH	AMH	0.1832079074889506
DHH	FGF9	0.1830314416565755
CTNNB1	FOXL2	0.1795790413466384
NR5A1	CBX2	0.1774133471756823
PGD2	AMH	0.1749474303976684
NR0B1	WNT4	0.1740902931347714
SRY	DKK1	0.1698952678541641
WT1mKTS	GATA4	0.1690548474216601
WNT4	CTNNB1	0.1672303598971315
FGF9	DHH	0.1652536791153363
RSPO1	NR5A1	0.163964012297529
DMRT1	SRY	0.1633274466864851
GATA4	WT1mKTS	0.1615502687336266
DKK1	SOX9	0.160815729638643
UGR	WT1mKTS	0.1604163093199763
SRY	DMRT1	0.1598096816461302
DKK1	SRY	0.1564892510989064
UGR	GATA4	0.1524224214117343
RSPO1	WNT4	0.1522818266903202
WT1pKTS	NR5A1	0.1501149703607462
CTNNB1	WT1pKTS	0.1491635153782341
FGF9	AMH	0.148783625917128
DMRT1	SOX9	0.1474330462092091
SOX9	WNT4	0.1446723640539814
AMH	FGF9	0.1381916605449689
AMH	DHH	0.1369010235826318
WNT4	RSPO1	0.1348160223176163
AMH	PGD2	0.1335597290421269
CTNNB1	NR5A1	0.1244744764814223
NR5A1	WT1pKTS	0.1235584833714575
AMH	NR0B1	0.1205269102699042
NR5A1	FOXL2	0.1186328026399563
RSPO1	FOXL2	0.1155016836489549
FOXL2	SRY	0.1100915818400546
DHH	SOX9	0.1097815416847431
DHH	GATA4	0.1084023804058298
RSPO1	WT1pKTS	0.1071106063271704
FOXL2	CTNNB1	0.1068211985909921
SOX9	DMRT1	0.1059387470177127
NR5A1	UGR	0.105634562348127
SOX9	DKK1	0.1051397671997277
PGD2	WT1mKTS	0.1027935260047474
PGD2	SOX9	0.1020063156510383
SOX9	DHH	0.0983378227175357
NR5A1	CTNNB1	0.0967113750189648
UGR	NR0B1	0.0949386521880958
SOX9	FGF9	0.0940894082371843
PGD2	GATA4	0.093651388957667
SOX9	AMH	0.0930587490517608
SOX9	PGD2	0.0929586159574041
DHH	WT1mKTS	0.0907393007165714
CTNNB1	SRY	0.0903082025410299
PGD2	NR0B1	0.0859188576899719
FGF9	GATA4	0.0829730428964602
RSPO1	NR0B1	0.0806669994494773
SRY	FOXL2	0.0798473468693315
FGF9	WT1mKTS	0.078377658536083
NR0B1	UGR	0.0769139951021778
FGF9	SOX9	0.0756665391620774
CTNNB1	WNT4	0.0753130064838222
NR0B1	RSPO1	0.0747040514564586
GATA4	AMH	0.0731674709460961
WT1pKTS	CBX2	0.0730595063646624
RSPO1	CBX2	0.0724885523336477
WT1pKTS	SRY	0.0711540680202965
DKK1	CBX2	0.0693707324054487
AMH	GATA4	0.0689247640224882
GATA4	PGD2	0.0687927408811645
SRY	UGR	0.0687917680249144
WNT4	SOX9	0.0681011999362298
GATA4	FGF9	0.0677222887796137
FGF9	WNT4	0.0670280894420822
UGR	SRY	0.0662973304204954
GATA4	DHH	0.0659169351140906
WT1pKTS	CTNNB1	0.0658948644603912
FGF9	NR0B1	0.0657616005087958
CTNNB1	CBX2	0.0633031249997173
FOXL2	RSPO1	0.0627664468483653
PGD2	WNT4	0.0618878722418647
WNT4	UGR	0.0600919881592969
DHH	NR0B1	0.0595102761998228
RSPO1	UGR	0.0579192428585886
AMH	WT1mKTS	0.0575044746089956
DMRT1	CBX2	0.0566749596306918
SRY	WT1pKTS	0.0559973048283538
RSPO1	SRY	0.0554347810463806
WT1pKTS	UGR	0.0550232140954015
NR0B1	CTNNB1	0.0549982801768147
UGR	WNT4	0.0544209137004318
PGD2	DMRT1	0.0538175014550141
WT1mKTS	AMH	0.0531632299593211
AMH	SOX9	0.0526178868860506
WT1mKTS	PGD2	0.0523442289752459
