Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.880900513476363
WT1mKTS	WT1pKTS	0.880900513476363
UGR	WNT4	0.865182829849385
UGR	DKK1	-0.854721639242232
DKK1	DMRT1	0.85140020047736
DMRT1	DKK1	0.85140020047736
GATA4	WT1pKTS	0.848885218641866
WT1pKTS	GATA4	0.848885218641866
GATA4	WT1mKTS	0.842999359610633
WT1mKTS	GATA4	0.842999359610633
UGR	DMRT1	-0.842680153595338
NR0B1	DMRT1	0.834500885236552
DKK1	DHH	0.834283711645644
NR0B1	DKK1	0.833439418551642
UGR	FGF9	-0.831806009845094
DMRT1	FGF9	0.828971535180558
DMRT1	DHH	0.828449959132633
DKK1	FGF9	0.827329305881945
UGR	PGD2	-0.821798846747133
DKK1	NR0B1	-0.818824451794241
DKK1	WNT4	-0.818400041716669
DMRT1	NR0B1	-0.818052411868807
DKK1	PGD2	0.817517571347818
DMRT1	PGD2	0.817235689832438
UGR	DHH	-0.815628989347428
DKK1	AMH	0.813076724712279
UGR	SOX9	-0.810474772724536
SRY	WNT4	-0.810039495578875
NR0B1	UGR	-0.808432698219257
DMRT1	AMH	0.805341450433583
UGR	AMH	-0.804037627175776
DMRT1	WNT4	-0.802981839999005
SRY	UGR	-0.798423765502596
UGR	CBX2	0.790017108351161
NR0B1	WNT4	-0.788794436966368
UGR	SRY	-0.783044194697195
NR0B1	SRY	0.78085284565253
SRY	DKK1	0.780782324164098
SRY	DMRT1	0.776723536757191
CBX2	WNT4	0.762131667826582
DKK1	SOX9	0.762032446361295
CBX2	FGF9	-0.758368814743981
UGR	NR0B1	0.75726615745626
CBX2	NR0B1	0.753614722387041
DMRT1	SOX9	0.752737978203175
CBX2	DHH	-0.750647675844409
SRY	NR0B1	0.750162196100413
CBX2	PGD2	-0.749461305648029
SRY	FGF9	0.74723038348583
CBX2	AMH	-0.746959799038406
CBX2	DKK1	-0.745461769539062
CBX2	DMRT1	-0.743250733892775
SRY	DHH	0.742999453018744
SRY	CBX2	-0.740255173800804
SRY	PGD2	0.736942575137948
DMRT1	CBX2	-0.735217990304816
SRY	SOX9	0.730454590088776
SRY	RSPO1	-0.72771893851389
NR0B1	SOX9	0.726971552877925
DKK1	CBX2	-0.726903997504597
CBX2	UGR	0.721741837855197
NR0B1	CBX2	-0.720768678300502
UGR	RSPO1	0.720707221078465
CBX2	SOX9	-0.719725769341223
SRY	AMH	0.719148929249689
RSPO1	NR5A1	-0.689159394733087
UGR	GATA4	0.673078424944982
NR5A1	WNT4	0.666020785476347
UGR	WT1pKTS	0.66561603273037
NR0B1	CTNNB1	-0.662334606274063
NR0B1	RSPO1	-0.662201649474777
SRY	CTNNB1	-0.651933359122357
NR0B1	FGF9	0.650844063124321
NR5A1	NR0B1	0.6471060877677
UGR	WT1mKTS	0.643767928535022
CBX2	SRY	-0.642686315733921
NR5A1	DMRT1	-0.641102646884103
DMRT1	NR5A1	-0.641102646884103
NR5A1	DHH	-0.640744079891767
NR5A1	DKK1	-0.640152969757749
DKK1	NR5A1	-0.640152969757749
DMRT1	GATA4	-0.638559467412482
NR5A1	FGF9	-0.63641149258606
DKK1	GATA4	-0.636049286869958
NR0B1	DHH	0.635675666104929
CBX2	WT1pKTS	0.634276058757688
DKK1	WT1pKTS	-0.632993865241178
CBX2	RSPO1	0.632952756505109
NR5A1	PGD2	-0.629532907572499
CBX2	GATA4	0.62630575898471
NR0B1	PGD2	0.624249222711418
NR5A1	AMH	-0.622218510639711
DMRT1	WT1pKTS	-0.621891921494519
UGR	CTNNB1	0.613277202706384
DKK1	WT1mKTS	-0.60733757590835
DMRT1	UGR	-0.605708775392181
WNT4	NR0B1	0.604972560126397
DMRT1	RSPO1	-0.604451788948918
NR0B1	AMH	0.602739933265133
DMRT1	WT1mKTS	-0.602454070422283
WNT4	RSPO1	0.597385808364622
SRY	GATA4	-0.595771116798498
DKK1	RSPO1	-0.59485342497139
DKK1	UGR	-0.594283389693188
CTNNB1	NR5A1	-0.591649476013652
NR5A1	SOX9	-0.589743955353297
RSPO1	DKK1	0.584888399524342
DMRT1	SRY	0.583028869191656
WNT4	DKK1	0.579650958030201
RSPO1	FGF9	0.577895302152172
WNT4	DMRT1	0.577130495886666
CTNNB1	RSPO1	0.576801873918138
CBX2	WT1mKTS	0.576665686641598
DKK1	SRY	0.576053700381586
RSPO1	DMRT1	0.575842367114499
SRY	WT1pKTS	-0.575279682387884
SOX9	PGD2	0.574477799408842
SOX9	FGF9	0.569307504034844
RSPO1	AMH	0.568808545355376
RSPO1	PGD2	0.568332807069565
RSPO1	DHH	0.566624216373308
UGR	NR5A1	0.558273708501178
RSPO1	CTNNB1	0.556619987582656
NR0B1	GATA4	-0.555953033362333
RSPO1	WNT4	-0.555005574898733
SOX9	NR0B1	-0.554404600249892
NR5A1	CBX2	0.553870219330229
CBX2	NR5A1	0.553870219330229
SOX9	DHH	0.55374204618919
SOX9	AMH	0.54289010699598
NR5A1	RSPO1	-0.54287141932333
RSPO1	SOX9	0.538533667773172
NR0B1	WT1pKTS	-0.537792894927237
SRY	WT1mKTS	-0.529568620278042
NR5A1	WT1pKTS	0.525201193614097
NR0B1	WT1mKTS	-0.523881751212696
CBX2	CTNNB1	0.520375505544662
SOX9	DKK1	0.515883064740139
RSPO1	NR0B1	-0.506397028691701
SOX9	DMRT1	0.504039536494716
DMRT1	CTNNB1	-0.500778308562451
WNT4	NR5A1	-0.498006408623683
NR5A1	WT1mKTS	0.497113868421894
WNT4	SRY	0.494136776955868
WNT4	UGR	-0.492811764033705
SOX9	WNT4	-0.490862003660072
WNT4	CTNNB1	0.484753422973923
RSPO1	UGR	-0.478755863918882
DKK1	CTNNB1	-0.477257088385444
SOX9	WT1pKTS	-0.474277645633364
SRY	NR5A1	-0.47346987736783
SOX9	CBX2	-0.462661660227359
RSPO1	CBX2	-0.460462830606721
RSPO1	WT1pKTS	-0.459681940904397
NR5A1	GATA4	0.451731142101753
RSPO1	WT1mKTS	-0.449952863012961
NR5A1	SRY	-0.444834088184125
WNT4	CBX2	-0.440786579567829
NR0B1	NR5A1	-0.440620899468887
WNT4	FGF9	-0.440263915212978
WNT4	SOX9	0.434257371457303
SOX9	GATA4	-0.431452908687543
RSPO1	SRY	0.430067177937221
RSPO1	GATA4	-0.42675746581116
NR5A1	UGR	0.421963640684619
WNT4	DHH	-0.418844904309395
WNT4	PGD2	-0.412601508432392
CTNNB1	WNT4	0.405800355342985
CTNNB1	DMRT1	0.405274034067074
SOX9	WT1mKTS	-0.403049440345915
CTNNB1	DKK1	0.401805311102916
NR5A1	CTNNB1	0.392955547562962
WT1pKTS	SRY	0.389709070284339
WNT4	AMH	-0.389707696056694
GATA4	SRY	0.385591872873441
CTNNB1	FGF9	0.380238160058743
CTNNB1	SOX9	0.378329852611308
CTNNB1	PGD2	0.373328757661155
CTNNB1	AMH	0.373068647340766
WT1mKTS	SRY	0.369615539520137
FGF9	NR0B1	-0.368284347486837
CTNNB1	DHH	0.367937223581481
SOX9	RSPO1	-0.35807513001574
FGF9	DKK1	-0.356823783039392
AMH	DKK1	-0.354469856307687
FGF9	UGR	0.348854100727956
GATA4	NR5A1	0.347792870919704
DHH	UGR	0.347447321038803
AMH	SRY	-0.341916105971544
CTNNB1	UGR	-0.34180721551779
DHH	SRY	-0.341565320374614
FGF9	SRY	-0.341472313915007
FOXL2	SRY	-0.338657388730059
DHH	DKK1	-0.337512745651142
DHH	NR0B1	-0.337234413237789
FOXL2	UGR	0.33676045685763
GATA4	WNT4	0.332985591827865
GATA4	NR0B1	0.332302886696464
AMH	UGR	0.332242944079293
SOX9	UGR	-0.331500923882634
SOX9	SRY	0.330759132551636
CTNNB1	WT1pKTS	-0.330580625980896
FOXL2	CBX2	0.330193964524539
AMH	NR0B1	-0.328757920334647
FOXL2	WT1pKTS	0.327314828197857
FOXL2	DMRT1	-0.327125326577639
WT1pKTS	WNT4	0.325204095304137
DHH	DMRT1	-0.322490081121143
WT1mKTS	UGR	-0.321960668953555
WT1mKTS	NR5A1	0.321428157020804
WT1pKTS	NR5A1	0.320781266882335
AMH	DMRT1	-0.319846473193236
DHH	CBX2	0.319514545752244
FGF9	DMRT1	-0.318295814243646
FOXL2	DKK1	-0.317887431136208
FOXL2	NR0B1	-0.31783999172322
WT1pKTS	UGR	-0.313183442248591
WT1pKTS	NR0B1	0.311483949029967
GATA4	UGR	-0.310711841058203
CTNNB1	SRY	0.307754927345736
WT1mKTS	WNT4	0.305884190077101
WT1pKTS	DKK1	0.305344799409467
SOX9	CTNNB1	-0.305164012045098
FOXL2	GATA4	0.304909653647362
AMH	CBX2	0.300421266780023
PGD2	NR0B1	-0.299790742689105
UGR	FOXL2	0.298299936041536
FOXL2	SOX9	-0.296778229106444
WT1mKTS	NR0B1	0.294433773961277
GATA4	RSPO1	0.292937664032426
PGD2	SRY	-0.290194516384937
FOXL2	DHH	-0.289716976149574
FGF9	CBX2	0.289579837817813
CTNNB1	NR0B1	-0.288987658620282
WT1mKTS	RSPO1	0.288030712755403
WT1mKTS	DKK1	0.28701942167738
PGD2	DMRT1	-0.286227487677837
FOXL2	WNT4	0.284555570444485
FOXL2	FGF9	-0.283117816903769
PGD2	UGR	0.282910927883842
FOXL2	WT1mKTS	0.28250486653941
CTNNB1	CBX2	-0.282286352134453
PGD2	DKK1	-0.282239597194957
FOXL2	PGD2	-0.281629416338796
FOXL2	AMH	-0.279457643908833
NR0B1	FOXL2	-0.277631517582446
WT1pKTS	DMRT1	0.277081738456332
CTNNB1	WT1mKTS	-0.275051858071016
CTNNB1	GATA4	-0.27028017701276
SRY	FOXL2	-0.268035895702477
DHH	WT1pKTS	0.266021862755808
GATA4	DKK1	0.265961998296785
AMH	WT1pKTS	0.26580878269816
DHH	SOX9	-0.264936151461899
PGD2	CBX2	0.264894091643796
FGF9	SOX9	-0.263379943421372
WT1pKTS	RSPO1	0.261697886171106
FGF9	RSPO1	-0.261643985045018
WT1mKTS	CTNNB1	0.25924188630234
FGF9	WNT4	-0.257289446100471
WT1mKTS	DMRT1	0.255564584666302
GATA4	DMRT1	0.254419211401526
GATA4	CTNNB1	0.252987198361721
DHH	WNT4	0.252066116451427
FGF9	NR5A1	0.249736817240964
DHH	RSPO1	-0.248727697585624
DHH	WT1mKTS	0.248065038322481
FGF9	WT1pKTS	0.247940866270059
GATA4	SOX9	-0.247779705921687
FGF9	WT1mKTS	0.246746289004586
AMH	GATA4	0.246194773390945
AMH	WT1mKTS	0.246185174080869
WT1pKTS	PGD2	-0.24567964157873
PGD2	WT1pKTS	-0.24567964157873
DHH	GATA4	0.243741551662888
AMH	SOX9	-0.24251811762676
WT1pKTS	CTNNB1	0.241595488879505
WT1pKTS	FGF9	-0.241150912271758
DHH	NR5A1	0.238523093757416
PGD2	WNT4	-0.236374657721189
AMH	WNT4	0.235269136744306
WNT4	WT1mKTS	-0.23513133274461
WT1pKTS	SOX9	-0.233151685281898
DHH	FGF9	0.232330102101225
FGF9	DHH	0.232330102101225
FGF9	GATA4	0.230529112434416
PGD2	DHH	0.229638026166109
DHH	PGD2	0.229638026166109
WT1mKTS	AMH	-0.226417182376384
WT1mKTS	PGD2	-0.225662296050351
PGD2	WT1mKTS	-0.225662296050351
CBX2	FOXL2	0.224471901216232
GATA4	AMH	-0.218946879859538
WT1pKTS	DHH	-0.218713088329617
FOXL2	CTNNB1	0.21784178626379
PGD2	SOX9	-0.217543204357043
WT1mKTS	SOX9	-0.217149758005195
WT1mKTS	FGF9	-0.216293364957609
AMH	PGD2	-0.215901855540951
WT1mKTS	FOXL2	-0.211675418825119
FGF9	PGD2	-0.210574013193885
AMH	DHH	-0.210190501489713
GATA4	FOXL2	-0.208388246708319
GATA4	FGF9	-0.208248764387047
PGD2	FGF9	0.208086144297732
WT1pKTS	AMH	-0.208056730462349
WT1pKTS	FOXL2	-0.207727666212654
FGF9	AMH	-0.207213207997177
GATA4	PGD2	-0.206947518363127
PGD2	GATA4	-0.206947518363127
PGD2	NR5A1	0.205297075073248
WNT4	WT1pKTS	-0.204943265841691
DHH	AMH	-0.203866482417981
GATA4	CBX2	0.203775618238082
FGF9	CTNNB1	-0.20280148004465
WT1mKTS	CBX2	0.202427305098956
DMRT1	FOXL2	-0.200940685247336
DKK1	FOXL2	-0.199890305190282
WT1mKTS	DHH	-0.198862902242666
WT1pKTS	CBX2	0.198861561158843
GATA4	DHH	-0.198526320352785
FOXL2	NR5A1	0.197690843792036
AMH	FGF9	-0.197032685142397
SOX9	NR5A1	0.195514382277702
DHH	FOXL2	0.195185288610385
PGD2	RSPO1	-0.191995529837137
PGD2	AMH	0.190824523826122
AMH	RSPO1	-0.18567382425022
