	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5379983922148935	-0.440678315639351	0.5212264110721602	-0.5504046214951102	0.5479216643839953	-0.4313192213394547	0.7215243379702645	0.8495348257894797	-0.5917507303590007	-0.2939423464645309	0.5243199977734533	-0.37760107336049126	0.31084331512124186	0.40236896005187606	-0.5597213166821773	-0.2792189411340137	0.7082290091753731	-0.46346508202477443
FGF9	0.5379983922148935	1.0	-0.5537297008473606	0.7749762598837698	-0.4961207219993486	0.7638346395313053	-0.4786016750891914	0.4310945578671539	0.5291686597239519	-0.6798398430053969	-0.2711918322875619	0.7507980046543524	-0.6165201521286366	0.3344262104763122	0.20766516731773713	-0.3625171154888282	-0.16533439281489945	0.6924524888283534	-0.4921516646245916
RSPO1	-0.440678315639351	-0.5537297008473606	1.0	-0.5459670544136782	0.8482451384598564	-0.5451245125139572	0.24316899873295958	-0.5114515012297556	-0.4500383200974641	0.7592484455637948	-0.2987446356958606	-0.5385738830175116	0.6592256960309817	-0.7382153320748202	-0.5946654743929773	0.6786146527740119	-0.31434606886534744	-0.5735006360562931	0.24635671488328653
DHH	0.5212264110721602	0.7749762598837698	-0.5459670544136782	1.0	-0.49272412216444855	0.7709799204999	-0.4613634846647456	0.4134492948653414	0.5310712057354013	-0.670485347754986	-0.2615981918191307	0.7627025936709486	-0.6142708824659329	0.3325538125192867	0.21112766391969193	-0.35358598985590123	-0.1574926542711885	0.6804809286267036	-0.4878389655075059
CTNNB1	-0.5504046214951102	-0.4961207219993486	0.8482451384598564	-0.49272412216444855	1.0	-0.5048511721808202	0.24538706261753057	-0.5875996735150826	-0.5529557858609809	0.7416475923802859	-0.2786039184058161	-0.5010797509038141	0.6172402767148566	-0.713084637309502	-0.6549191789331031	0.7462280171468425	-0.29558019287700776	-0.5634316435051395	0.24609596145098853
PGD2	0.5479216643839953	0.7638346395313053	-0.5451245125139572	0.7709799204999	-0.5048511721808202	1.0	-0.47920935513851415	0.4384234256241347	0.5535862922891385	-0.694350472521995	-0.28150580040644635	0.7685762846836885	-0.6254549624825139	0.33745615295509834	0.2400531394685124	-0.3798442224177568	-0.17661647584344106	0.6877022121832554	-0.4862090725595482
WT1mKTS	-0.4313192213394547	-0.4786016750891914	0.24316899873295958	-0.4613634846647456	0.24538706261753057	-0.47920935513851415	1.0	-0.385815359414534	-0.4502357756523117	0.34434883763326685	0.20706249193323856	-0.4659960195902743	0.2984520729116025	-0.1410108991607029	-0.09795279379471156	0.23506710259510338	0.0577575144554155	-0.4714548053395748	0.7952506095685902
SRY	0.7215243379702645	0.4310945578671539	-0.5114515012297556	0.4134492948653414	-0.5875996735150826	0.4384234256241347	-0.385815359414534	1.0	0.7379893356512794	-0.44959033480529703	-0.07148697594114933	0.4217365715920961	-0.2516535155221532	0.4967396651096246	0.5626196886787254	-0.7007212660202634	-0.20151563453104862	0.5960681249636967	-0.38367397380067775
DKK1	0.8495348257894797	0.5291686597239519	-0.4500383200974641	0.5310712057354013	-0.5529557858609809	0.5535862922891385	-0.4502357756523117	0.7379893356512794	1.0	-0.580334275666813	-0.30270203035292587	0.5265143411519393	-0.37048018887081974	0.32663001662965674	0.4178354197094801	-0.5770700332263877	-0.27714657634444284	0.7225475271560695	-0.46207133752734897
WNT4	-0.5917507303590007	-0.6798398430053969	0.7592484455637948	-0.670485347754986	0.7416475923802859	-0.694350472521995	0.34434883763326685	-0.44959033480529703	-0.580334275666813	1.0	-0.01467598725949334	-0.6634088047518361	0.7707770126244194	-0.553444649414093	-0.4461287733357778	0.5504608444807106	-0.1380438293841218	-0.7018824320154643	0.36193284026133876
