Gene1	Gene2	EdgeWeight
FOXL2	WT1pKTS	0.3478524600113274
DKK1	DMRT1	0.3096516190749654
DMRT1	DKK1	0.3042280102547612
WT1pKTS	FOXL2	0.2832786792130213
CBX2	UGR	0.2661483010639147
CTNNB1	RSPO1	0.2528697957145139
RSPO1	CTNNB1	0.2484178409797845
UGR	CBX2	0.2157957917053128
PGD2	DHH	0.2144697832959381
DHH	PGD2	0.2072201325586878
PGD2	FGF9	0.2056194439741649
FOXL2	NR5A1	0.1994323764468572
PGD2	AMH	0.195236948962394
FGF9	PGD2	0.1872051989715977
DHH	AMH	0.1856421992162424
WNT4	NR0B1	0.1851110144749035
DKK1	SRY	0.1841332546419619
NR5A1	RSPO1	0.1838759728782743
NR0B1	WNT4	0.1825474817316966
DHH	FGF9	0.1806715426608798
UGR	WT1mKTS	0.1748511150182235
RSPO1	NR5A1	0.1730827847405266
NR5A1	CBX2	0.1696689385563067
FGF9	DHH	0.1680961634245572
SRY	DKK1	0.1675724364747778
WT1mKTS	GATA4	0.1631109407927918
CTNNB1	FOXL2	0.1621778877542149
DKK1	SOX9	0.1620694198747753
GATA4	WT1mKTS	0.1597301496740221
WNT4	CTNNB1	0.1586188301546585
SRY	DMRT1	0.1574691818072918
SOX9	WNT4	0.1532262918978394
FGF9	AMH	0.1478267335488018
RSPO1	WNT4	0.1468676617769884
DMRT1	SRY	0.1459043798911664
WNT4	RSPO1	0.1453276006780408
DMRT1	SOX9	0.1449754806502832
UGR	GATA4	0.1409651558254832
WT1pKTS	NR5A1	0.1398770156585533
CTNNB1	WT1pKTS	0.1352769098059695
AMH	PGD2	0.135111886897218
AMH	DHH	0.1345437198315495
AMH	FGF9	0.1335451190655859
NR5A1	WT1pKTS	0.1260726979297806
RSPO1	FOXL2	0.1254358588093327
CTNNB1	NR5A1	0.1231979453721019
NR5A1	FOXL2	0.1199342643893108
NR5A1	UGR	0.1152351475721355
AMH	NR0B1	0.1098649587782701
DHH	GATA4	0.1090635227249335
FOXL2	CTNNB1	0.1087371655700165
PGD2	SOX9	0.108558364465275
FOXL2	SRY	0.107957742360854
DHH	SOX9	0.1070600934270759
NR5A1	CTNNB1	0.1069287155597651
SOX9	DMRT1	0.1062326161822258
SOX9	DHH	0.1039508408600766
SOX9	FGF9	0.1032888208204874
SOX9	DKK1	0.102697640498698
RSPO1	WT1pKTS	0.101115277683548
UGR	NR0B1	0.0994255989628186
CTNNB1	SRY	0.0989674340121277
PGD2	GATA4	0.096330936435107
