	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5299853243312388	-0.4418158395296223	0.51026382775398	-0.5460181198467	0.5389625175953128	-0.42150818576954413	0.7157797705519061	0.8456138476448336	-0.5953515854400463	-0.29333083004945165	0.5252216668128973	-0.35819109563627727	0.31784440907630673	0.4124133775936172	-0.5501540687500289	-0.27639471884444666	0.706775329111576	-0.4576713256724747
FGF9	0.5299853243312388	1.0	-0.5528044084513166	0.7626276404248937	-0.48969888910314346	0.7641541849236224	-0.4746384308138623	0.4201009809402545	0.5277205594343064	-0.6801314503079162	-0.26755912045838043	0.7481884313654481	-0.6152007341632213	0.337478960451176	0.21158021247812253	-0.3613235579091913	-0.1538044954757692	0.6791478362978912	-0.48429396699486427
RSPO1	-0.4418158395296223	-0.5528044084513166	1.0	-0.5381251685210083	0.8529575086827623	-0.5486328203223034	0.24971156292490393	-0.5216459278749539	-0.4457686496643734	0.7617795008599546	-0.303012295288083	-0.517540606977339	0.653485982368008	-0.7490392185943424	-0.6040951567378567	0.6965267827065422	-0.32092815741560315	-0.578655600717028	0.24752678243346923
DHH	0.51026382775398	0.7626276404248937	-0.5381251685210083	1.0	-0.48762732345858895	0.7561834604690149	-0.46238567795505153	0.40242121167735656	0.5228458111813912	-0.6649840850427804	-0.25499903749323327	0.7480298608458195	-0.6014615076890255	0.32892376755341624	0.21383669111010561	-0.3485099828866624	-0.15544453474880923	0.6624017691552457	-0.48349786981381454
CTNNB1	-0.5460181198467	-0.48969888910314346	0.8529575086827623	-0.48762732345858895	1.0	-0.5018027088778233	0.2438694823191508	-0.5919198857242376	-0.541496248357882	0.7461753786890226	-0.2914026585828668	-0.4822101164215424	0.6093299152053913	-0.7243476615766782	-0.6619609826638265	0.7508052178954406	-0.3036680029208861	-0.5664971095294089	0.2475261692870973
PGD2	0.5389625175953128	0.7641541849236224	-0.5486328203223034	0.7561834604690149	-0.5018027088778233	1.0	-0.477337134753271	0.435886860250333	0.5424351771226928	-0.6959033971398827	-0.2689302928198297	0.762535631228568	-0.6204875790039474	0.3433222173149222	0.24124650443402837	-0.3752198468374673	-0.16466559564638242	0.6856771887038055	-0.4920112895743098
WT1mKTS	-0.42150818576954413	-0.4746384308138623	0.24971156292490393	-0.46238567795505153	0.2438694823191508	-0.477337134753271	1.0	-0.37971412577836866	-0.4335395500092955	0.3519283846456488	0.1918831229542404	-0.4675190262043945	0.30211915923144944	-0.1479605906606487	-0.09406696989187505	0.2262622844281024	0.031244685738263275	-0.462471697949146	0.8077771773089929
SRY	0.7157797705519061	0.4201009809402545	-0.5216459278749539	0.40242121167735656	-0.5919198857242376	0.435886860250333	-0.37971412577836866	1.0	0.7254787763761881	-0.4549023453512119	-0.04977133992688947	0.40645444389678514	-0.245366013239989	0.5134996656579811	0.5731430670155192	-0.7026213187302699	-0.1784267365995095	0.5921500602703811	-0.37342930639876765
DKK1	0.8456138476448336	0.5277205594343064	-0.4457686496643734	0.5228458111813912	-0.541496248357882	0.5424351771226928	-0.4335395500092955	0.7254787763761881	1.0	-0.5910902053943791	-0.30403874072455866	0.5258412539010775	-0.35913243778264736	0.32240663384115775	0.406868150036355	-0.557234752153895	-0.27268455076161074	0.7171403716070015	-0.4526173591498923
WNT4	-0.5953515854400463	-0.6801314503079162	0.7617795008599546	-0.6649840850427804	0.7461753786890226	-0.6959033971398827	0.3519283846456488	-0.4549023453512119	-0.5910902053943791	1.0	-0.009311878083412283	-0.6582479934316395	0.7623712490543536	-0.5622328139964712	-0.4533286819407297	0.5521516941030405	-0.13766016144832294	-0.7147465567181073	0.3616775232606845
