Gene1	Gene2	EdgeWeight
NR0B1	SRY	360
CTNNB1	UGR	360
CBX2	UGR	359
SRY	RSPO1	359
FOXL2	WT1pKTS	358
UGR	RSPO1	358
UGR	SRY	356
RSPO1	CTNNB1	356
NR5A1	FOXL2	355
DHH	WNT4	355
NR5A1	NR0B1	354
CTNNB1	FOXL2	354
RSPO1	FOXL2	353
RSPO1	UGR	353
NR5A1	CBX2	352
NR0B1	CTNNB1	352
WNT4	SRY	351
AMH	DMRT1	351
PGD2	FOXL2	350
WNT4	WNT4	349
NR5A1	UGR	349
CBX2	FOXL2	348
PGD2	NR0B1	348
FGF9	CTNNB1	347
DMRT1	NR0B1	347
DKK1	CTNNB1	346
CBX2	SOX9	346
WNT4	RSPO1	345
AMH	SRY	345
WT1pKTS	CTNNB1	344
CTNNB1	RSPO1	343
CBX2	CBX2	343
CTNNB1	NR5A1	342
WT1mKTS	FOXL2	342
WNT4	NR5A1	340
FGF9	RSPO1	340
NR5A1	RSPO1	339
GATA4	FOXL2	338
DHH	CTNNB1	338
UGR	DMRT1	337
PGD2	FGF9	337
DMRT1	CTNNB1	336
FGF9	WNT4	336
GATA4	FGF9	335
FGF9	NR0B1	335
CTNNB1	SRY	334
WT1mKTS	DKK1	334
GATA4	CTNNB1	333
SRY	DMRT1	333
FOXL2	SRY	332
NR5A1	SRY	331
SOX9	WNT4	331
WT1pKTS	UGR	330
SRY	WT1pKTS	330
AMH	CTNNB1	329
RSPO1	NR5A1	327
GATA4	AMH	327
UGR	FOXL2	326
WT1mKTS	FGF9	326
AMH	RSPO1	325
PGD2	CTNNB1	324
NR0B1	DKK1	323
GATA4	RSPO1	323
CBX2	FGF9	322
GATA4	SOX9	321
SOX9	CTNNB1	320
NR5A1	WNT4	320
SRY	FOXL2	319
DKK1	FOXL2	318
WT1mKTS	SOX9	318
WT1mKTS	CTNNB1	317
WT1pKTS	SRY	316
NR0B1	NR0B1	316
NR0B1	RSPO1	315
SOX9	AMH	315
SOX9	PGD2	314
WT1pKTS	WT1pKTS	314
WT1pKTS	RSPO1	313
RSPO1	RSPO1	312
DHH	NR0B1	312
GATA4	DHH	311
SOX9	RSPO1	311
AMH	NR0B1	310
GATA4	DKK1	309
SOX9	FOXL2	308
UGR	WNT4	308
WT1pKTS	FOXL2	307
WT1pKTS	FGF9	307
CTNNB1	WNT4	306
GATA4	PGD2	305
DMRT1	DKK1	305
WNT4	AMH	304
CTNNB1	PGD2	304
FOXL2	DHH	303
DKK1	NR0B1	301
CBX2	PGD2	300
DKK1	SRY	300
AMH	WNT4	299
WT1mKTS	PGD2	299
SOX9	DKK1	297
SRY	SRY	297
SRY	CTNNB1	296
NR5A1	AMH	295
WT1mKTS	AMH	295
WT1mKTS	DHH	294
DMRT1	FOXL2	293
GATA4	DMRT1	292
CBX2	NR5A1	291
FOXL2	CTNNB1	291
RSPO1	DHH	290
NR5A1	FGF9	289
DMRT1	FGF9	288
CBX2	SRY	287
DMRT1	PGD2	287
FOXL2	NR5A1	286
PGD2	RSPO1	286
FOXL2	CBX2	285
SRY	UGR	285
DMRT1	RSPO1	284
SOX9	FGF9	282
WNT4	NR0B1	282
RSPO1	PGD2	281
