Gene1,Gene2,EdgeWeight,Confidence,Stability,MeanPercentile,MeanZ,ZCILower,ZCIUpper,SelectedRuns,ObservedRuns,RunCount,BestRank
CBX2,UGR,1.9932381028532065,1.0,1.0,1.0,2.3153400391875754,2.1376440980309583,2.4954875127135048,30,30,30,1
CTNNB1,RSPO1,1.9156293468417762,1.0,1.0,1.0,1.4050585647840221,1.3842902193548636,1.4287118549163225,30,30,30,1
DKK1,DMRT1,1.9740834598726529,1.0,1.0,1.0,1.6715542811231174,1.6051418330138316,1.8095588704654084,30,30,30,1
DKK1,SRY,1.8963081004823288,1.0,1.0,1.0,1.649680226705247,1.6018543626467283,1.7166279531614792,30,30,30,1
DMRT1,DKK1,1.9740834598726529,1.0,1.0,1.0,1.695045080484629,1.6182925367748062,1.8172741687846852,30,30,30,1
FOXL2,WT1pKTS,1.9503626085681431,1.0,1.0,1.0,1.6789507796932415,1.6026854020329089,1.7897732964179915,30,30,30,1
NR0B1,WNT4,1.8966050945829338,1.0,1.0,1.0,1.7164369156004975,1.6452496148398104,1.787768650665772,30,30,30,1
RSPO1,CTNNB1,1.9156293468417762,1.0,1.0,1.0,1.367210922604803,1.340106460916179,1.4042337739997195,30,30,30,1
UGR,CBX2,1.9932381028532065,1.0,1.0,1.0,2.146373882910469,1.9931746809123587,2.280272152695539,30,30,30,1
WNT4,NR0B1,1.8966050945829338,1.0,1.0,1.0,1.541973337514284,1.487195315590852,1.6084450513029402,30,30,30,1
WT1pKTS,FOXL2,1.9503626085681431,1.0,1.0,1.0,1.5067056987154825,1.478056025043971,1.5364901278530951,30,30,30,1
RSPO1,NR5A1,1.8639514634442225,0.9941176470588236,1.0,0.9941176470588236,1.3795667159339269,1.345886956140212,1.4223811596323654,30,30,30,1
FGF9,GATA4,1.6588946743076518,0.9862745098039216,1.0,0.9862745098039216,1.215113526943545,1.0784032460551463,1.3210019084289446,30,30,30,1
DMRT1,SOX9,1.743889826239402,0.9764705882352941,1.0,0.9764705882352941,1.199886086529305,1.111649534377923,1.2521514221657808,30,30,30,1
