SourceGENES,TargetGENES,Interaction,Edges
UGR,FOXL2,1,activation
SRY,FOXL2,0.541542046102926,repression
UGR,SRY,0.505120017711564,repression
CTNNB1,CBX2,0.484199756135918,repression
SRY,GATA4,0.341054402395402,repression
UGR,WT1mKTS,0.335808431535589,activation
RSPO1,CBX2,0.323312061925903,repression
SRY,WT1mKTS,0.313983598078173,repression
UGR,UGR,0.310532734086415,activation
DMRT1,RSPO1,0.293713373642592,activation
SRY,WT1pKTS,0.288647061891658,repression
NR0B1,FOXL2,0.280105289024516,activation
CTNNB1,SRY,0.270625281401052,activation
NR5A1,CBX2,0.267011367010718,activation
NR0B1,SOX9,0.265482790034607,activation
CBX2,SRY,0.262247290817863,repression
UGR,WNT4,0.232248888673728,repression
RSPO1,WNT4,0.223978658040912,activation
CTNNB1,CTNNB1,0.221739969401695,activation
CBX2,UGR,0.218037792713618,activation
CTNNB1,UGR,0.214020906217306,repression
SRY,PGD2,0.210910032875138,repression
DMRT1,CBX2,0.209093653418687,repression
NR0B1,GATA4,0.201051961215143,repression
SRY,AMH,0.181548150138763,repression
CBX2,WNT4,0.181480636500062,repression
CBX2,CBX2,0.172481421812124,activation
DMRT1,CTNNB1,0.170415858040431,repression
RSPO1,SRY,0.167005848861751,repression
NR5A1,CTNNB1,0.162434759671263,repression
NR0B1,PGD2,0.16134521682666,repression
DMRT1,NR5A1,0.155867591023629,repression
NR0B1,WT1mKTS,0.151861731117656,activation
SRY,SRY,0.151337627354581,activation
NR5A1,DMRT1,0.150068465809797,repression
NR0B1,AMH,0.148827634518349,repression
CBX2,NR0B1,0.148494194399131,repression
NR0B1,FGF9,0.132285047141131,repression
UGR,NR0B1,0.130008176583476,repression
CBX2,FOXL2,0.128882302447144,repression
CTNNB1,WNT4,0.127640258276646,activation
SRY,FGF9,0.115336249179069,repression
SRY,DHH,0.111277901021324,repression
SRY,UGR,0.107780521247359,repression
SRY,NR0B1,0.105772749211626,activation
SRY,SOX9,0.100721388458637,repression
CTNNB1,RSPO1,0.0999242483510589,activation
RSPO1,UGR,0.0984407956309723,repression
RSPO1,CTNNB1,0.0975317322531407,activation
NR0B1,DHH,0.0952522916065484,repression
CBX2,WT1mKTS,0.092883933075528,activation
CTNNB1,NR0B1,0.0910798836252636,repression
CBX2,WT1pKTS,0.090681355646827,repression
