SourceGENES,TargetGENES,Interaction,Edges
UGR,FOXL2,1,activation
CTNNB1,CBX2,0.751625710572532,activation
SRY,FOXL2,0.641531938397284,repression
SRY,WT1pKTS,0.531770548571226,repression
CBX2,FOXL2,0.502734990564969,repression
SRY,GATA4,0.478280276467922,repression
SRY,WT1mKTS,0.477108976029919,repression
CBX2,WT1mKTS,0.439295807773306,repression
SRY,AMH,0.433328036531348,repression
CTNNB1,WT1mKTS,0.426469751362327,repression
SRY,PGD2,0.421226132012903,repression
RSPO1,CBX2,0.397758389228991,repression
SRY,FGF9,0.388342849282239,repression
CBX2,CBX2,0.375449658614257,activation
UGR,SRY,0.367744349064178,repression
CTNNB1,CTNNB1,0.33369106275223,activation
CTNNB1,UGR,0.319638625999,repression
CTNNB1,WNT4,0.3195436555274,activation
CTNNB1,RSPO1,0.304587296011396,activation
CBX2,UGR,0.279862735527461,activation
CBX2,WNT4,0.273514329240671,repression
RSPO1,WNT4,0.27093509782627,activation
SRY,NR0B1,0.245600995925897,activation
FOXL2,GATA4,0.230536517914541,repression
SRY,DHH,0.229819102164169,repression
UGR,UGR,0.215606842421076,activation
CBX2,SRY,0.204005522121618,repression
RSPO1,SRY,0.200393207165953,repression
CTNNB1,SRY,0.200007902587308,repression
UGR,NR0B1,0.19805767504079,repression
CBX2,NR0B1,0.191658533334913,repression
FOXL2,FOXL2,0.184354345609515,activation
RSPO1,UGR,0.174987113588708,repression
UGR,WT1mKTS,0.168627523069587,activation
UGR,WNT4,0.151901119941777,repression
FOXL2,WT1pKTS,0.149209129717552,activation
RSPO1,CTNNB1,0.113888794383309,activation
GATA4,SOX9,0.113741817852475,repression
FOXL2,DHH,0.111288871799694,activation
GATA4,PGD2,0.11003047076215,repression
FOXL2,SRY,0.109258978750544,repression
UGR,CBX2,0.107513735030281,activation
UGR,WT1pKTS,0.103453998246392,activation
GATA4,FGF9,0.101550248402682,repression
FOXL2,FGF9,0.0928552909673819,repression
GATA4,AMH,0.0871913918868027,repression
SRY,SRY,0.0868545842314121,activation
CTNNB1,NR0B1,0.0784988488042448,activation
RSPO1,NR0B1,0.0736284223834121,repression
GATA4,DHH,0.0637563405305273,repression
GATA4,WNT4,0.0614139236724422,repression
GATA4,NR0B1,0.05924665263386,activation
FOXL2,AMH,0.0529306140800238,repression
SRY,SOX9,0.0523985404364603,activation
